scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,url,user_login,positional_accuracy,geoprivacy,captive_cultivated,genus,id,flowering
Angophora costata,2021-03-04 14:09:00 +1100,,"Bonnie Vale,  Royal National Park NSW 2233, Australia",-34.0846533,151.1348322,,https://www.inaturalist.org/observations/71056727,clintsteel,4,,FALSE,Angophora,71056727,0
Angophora woodsiana,2021-03-19 14:46:45 +1000,,"Ring Road, Nathan, QLD, AU",-27.55245063,153.0576831,,https://www.inaturalist.org/observations/71543885,toohey-forest-wildlife,66,,FALSE,Angophora,71543885,2
Angophora leiocarpa,2021-03-19 20:28:00 +1100,,"Pallara-Heathwood-Larapinta, Queensland, Australia",-27.63728611,152.9964139,,https://www.inaturalist.org/observations/71604331,gregtasney,24,,FALSE,Angophora,71604331,0
Angophora woodsiana,2021-03-21 09:11:00 +1100,,"Venman Bushland, Sheldon-Mt Cotton, Queensland, Australia",-27.63182778,153.1976611,,https://www.inaturalist.org/observations/71684332,gregtasney,7,,FALSE,Angophora,71684332,2
Angophora floribunda,2021-03-26 06:21:57 +1100,,"The Esplanade, Umina Beach, NSW, AU",-33.52892,151.3115533,,https://www.inaturalist.org/observations/72141384,lsell,NA,,FALSE,Angophora,72141384,0
Angophora subvelutina,2021-03-27 14:22:00 +1000,,"Bauple QLD 4650, Australia",-25.8425712,152.5904788,,https://www.inaturalist.org/observations/72248719,scottwgavins,10,,FALSE,Angophora,72248719,2
Angophora robur,2021-03-13 16:49:00 -1000,,"Stockyard Creek NSW 2460, Australia",-29.48434167,152.8284611,,https://www.inaturalist.org/observations/72347347,dnicolle,2304,,FALSE,Angophora,72347347,2
Angophora costata,2021-03-30 06:35:25 +1100,,"Maytone Avenue, Killara, NSW, AU",-33.75505995,151.1660008,,https://www.inaturalist.org/observations/72426760,timmorrison27,10,,FALSE,Angophora,72426760,0
Angophora costata,2021-04-02 15:57:25 +1100,,"Turramurra NSW 2074, Australia",-33.73861111,151.1108333,,https://www.inaturalist.org/observations/72672916,sofiazed1,NA,,FALSE,Angophora,72672916,0
Angophora costata,2021-04-02 14:55:37 +1100,"is this correct ID? actually, it may just a shedding young A costata","Mount Colah NSW 2079, Australia",-33.6525,151.1558333,,https://www.inaturalist.org/observations/72845859,flipperg,NA,,FALSE,Angophora,72845859,0
Angophora leiocarpa,2021-04-03 12:53:00 +1000,,"Numinbah Valley QLD 4211, Australia",-28.10911,153.2519367,,https://www.inaturalist.org/observations/72878924,craig-r,NA,,FALSE,Angophora,72878924,0
Angophora hispida,2021-04-05 13:09:24 +1000,,"Tunnel Firetrail, Woy Woy, NSW, AU",-33.49003333,151.28398,,https://www.inaturalist.org/observations/73174902,lsell,NA,,FALSE,Angophora,73174902,0
Angophora floribunda,2020-01-13 12:37:00 +1100,,"Bega Valley, AU-NS, AU",-36.632776,149.581803,,https://www.inaturalist.org/observations/73290452,jackiemiles,NA,,FALSE,Angophora,73290452,1
Angophora floribunda,2020-03-20 12:18:00 +1100,,"Bega Valley, AU-NS, AU",-36.5775,149.762139,,https://www.inaturalist.org/observations/73291071,jackiemiles,NA,,FALSE,Angophora,73291071,1
Angophora floribunda,2021-04-10 07:46:43 +1000,,"Carnell Road, Severnlea, QLD, AU",-28.71563667,151.9296417,,https://www.inaturalist.org/observations/73591265,pteridium,4,,FALSE,Angophora,73591265,2
Angophora hispida,2021-04-11 12:31:47 +1000,,"North Turramurra NSW 2074, Australia",-33.6842851,151.1550368,,https://www.inaturalist.org/observations/73593574,ronavery,NA,,FALSE,Angophora,73593574,2
Angophora hispida,2021-04-10 13:18:00 +1000,,Canoelands,-33.50780378,151.06178,,https://www.inaturalist.org/observations/73804983,samuel_hayley,16829,,FALSE,Angophora,73804983,0
Angophora floribunda,2021-04-12 16:50:00 +1000,,"Ballandean QLD 4382, Australia",-28.801,151.843,,https://www.inaturalist.org/observations/73830266,gregtasney,7512,,FALSE,Angophora,73830266,0
Angophora leiocarpa,2021-04-15 21:40:44 +1000,,"Jimboomba-Logan Village, Park Ridge South, QLD, AU",-27.72548333,153.0638112,,https://www.inaturalist.org/observations/74035661,gregtasney,1642,,FALSE,Angophora,74035661,2
Angophora woodsiana,2021-04-17 09:33:00 +1000,,"Stockyard QLD 4344, Australia",-27.66735833,152.071075,,https://www.inaturalist.org/observations/74218378,martinbennett,NA,,FALSE,Angophora,74218378,0
Angophora woodsiana,2021-04-17 20:12:00 +1000,,"Brisbane QLD, Australia",-27.69314444,153.0283056,,https://www.inaturalist.org/observations/74325063,gregtasney,58,,FALSE,Angophora,74325063,2
Angophora leiocarpa,2021-04-17 20:44:00 +1000,,"Brisbane QLD, Australia",-27.69548333,153.0287028,,https://www.inaturalist.org/observations/74325093,gregtasney,12,,FALSE,Angophora,74325093,0
Angophora woodsiana,2021-04-13 07:53:06 +1000,,"Trouts Road, Aspley, QLD, AU",-27.371275,153.0022722,,https://www.inaturalist.org/observations/74488027,gsinclair,5,,FALSE,Angophora,74488027,0
Angophora hispida,2021-04-21 11:15:00 +1000,very late flowers,Bobbin Head track,-33.67889765,151.1588254,,https://www.inaturalist.org/observations/74702926,flipperg,154,,FALSE,Angophora,74702926,1
Angophora floribunda,2021-04-21 15:19:13 +1000,,Calvert,-27.66424803,152.5157254,,https://www.inaturalist.org/observations/74798400,anya40,6067,,FALSE,Angophora,74798400,0
Angophora hispida,2021-03-27 00:53:00 +0100,,"Patonga NSW 2256, Australia",-33.54245358,151.281774,,https://www.inaturalist.org/observations/75164705,spongeman,31,,FALSE,Angophora,75164705,0
Angophora leiocarpa,2021-04-27 08:19:00 +1000,,"Mount Coot-Tha QLD 4066, Australia",-27.46937167,152.946905,,https://www.inaturalist.org/observations/75401606,rich_fuller,NA,,FALSE,Angophora,75401606,0
Angophora leiocarpa,2021-04-27 20:17:25 +1000,,"Ritchie Road, Pallara, QLD, AU",-27.610925,153.0124806,,https://www.inaturalist.org/observations/75471371,gregtasney,49,,FALSE,Angophora,75471371,2
Angophora leiocarpa,2021-04-27 20:16:00 +1000,,"Brookbent Road, Pallara, QLD, AU",-27.60915333,153.0129083,,https://www.inaturalist.org/observations/75471606,gregtasney,368,,FALSE,Angophora,75471606,2
Angophora woodsiana,2021-04-28 07:25:26 +1000,,"Toohey Forest Park, Nathan, QLD, AU",-27.53882913,153.0432591,,https://www.inaturalist.org/observations/75482387,rich_fuller,9,,FALSE,Angophora,75482387,0
Angophora costata,2021-05-02 13:36:25 +1000,,"Bouddi National Park, Hardys Bay, NSW, AU",-33.52756167,151.3525383,,https://www.inaturalist.org/observations/76800572,lsell,NA,,FALSE,Angophora,76800572,0
Angophora woodsiana,2021-05-03 11:39:00 +1000,,"Crows Nest QLD 4355, Australia",-27.25978889,152.1166833,,https://www.inaturalist.org/observations/76897490,martinbennett,NA,,FALSE,Angophora,76897490,0
Angophora woodsiana,2021-05-03 11:50:00 +1000,,"Crows Nest QLD 4355, Australia",-27.25909719,152.1171278,,https://www.inaturalist.org/observations/76898095,martinbennett,NA,,FALSE,Angophora,76898095,0
Angophora woodsiana,2021-05-03 20:26:10 +1000,,"Toohey Forest Park, Nathan, QLD, AU",-27.54636667,153.0529945,,https://www.inaturalist.org/observations/76912609,gregtasney,19,,FALSE,Angophora,76912609,2
Angophora hispida,2021-05-04 09:34:51 +1000,,"Ku-Ring-Gai Chase National Park, Ku-Ring-Gai Chase, NSW, AU",-33.579975,151.2873217,,https://www.inaturalist.org/observations/77189748,buffs,4,,FALSE,Angophora,77189748,0
Angophora costata,2021-05-03 15:51:30 +1000,,"Ku-Ring-Gai Chase NSW 2084, Australia",-33.57887592,151.3086291,,https://www.inaturalist.org/observations/77197578,twan3253,5,,FALSE,Angophora,77197578,0
Angophora costata,2021-05-03 16:11:17 +1000,,"Ku-Ring-Gai Chase NSW 2084, Australia",-33.57919491,151.3091853,,https://www.inaturalist.org/observations/77197871,twan3253,18,,FALSE,Angophora,77197871,0
Angophora hispida,2021-05-03 16:42:13 +1000,,"Ku-Ring-Gai Chase NSW 2084, Australia",-33.60010271,151.270074,,https://www.inaturalist.org/observations/77226561,twan3253,137,,FALSE,Angophora,77226561,0
Angophora leiocarpa,2021-05-03 11:39:00 +1000,"Small tree growing on an angle with coppice leaves at base, presumably as a result of fire.  On rocky slope in open eucalypt forest with grassy understorey (E. carnea, E. siderophloia, Themeda triandra) on metamorphics.","Numinbah Valley QLD 4211, Australia",-28.12180483,153.2520846,,https://www.inaturalist.org/observations/77365591,craig-r,NA,,FALSE,Angophora,77365591,0
Angophora leiocarpa,2021-05-03 12:49:00 +1000,"Towards ridge of rocky slope in open eucalypt forest with grassy understorey (E. carnea, E. siderophloia, Themeda triandra) on metamorphics.  Fruit from ground beneath tree.","Numinbah Valley QLD 4211, Australia",-28.1213672,153.2519947,,https://www.inaturalist.org/observations/77365608,craig-r,NA,,FALSE,Angophora,77365608,0
Angophora costata,2021-05-03 13:02:00 +1000,,"Manly Dam Reserve, New South Wales, Australia",-33.7813521,151.2556251,"Angophora costata, Flora, Manly Dam Reserve, smooth-barked apple, Sydney Red Gum, trees",https://www.inaturalist.org/observations/77716076,gillbsydney,237,,FALSE,Angophora,77716076,0
Angophora costata,2021-05-08 11:48:00 +1000,,"Birdwood Gully, Springwood, NSW, Australia",-33.69113889,150.5615694,,https://www.inaturalist.org/observations/77922452,helen_y,50,,FALSE,Angophora,77922452,0
Angophora leiocarpa,2021-05-08 19:30:00 +1000,,"Queensland, AU",-27.70242587,153.0435666,,https://www.inaturalist.org/observations/78031965,gregtasney,NA,obscured,FALSE,Angophora,78031965,2
Angophora subvelutina,2021-05-09 09:53:00 +1000,,"Ipswich - West, Queensland, Australia",-27.60708889,152.6045222,,https://www.inaturalist.org/observations/78171781,gregtasney,882,,FALSE,Angophora,78171781,0
Angophora costata,2021-05-10 10:12:00 +1000,,"North Turramurra NSW 2074, Australia",-33.66843305,151.1675801,,https://www.inaturalist.org/observations/78177023,flipperg,278,,FALSE,Angophora,78177023,0
Angophora costata,2021-05-13 15:34:40 +1000,,"Brisbane Water National Park, Patonga, NSW, AU",-33.55111333,151.3023533,,https://www.inaturalist.org/observations/78661970,kmitchell76,4,,FALSE,Angophora,78661970,0
Angophora floribunda,2021-05-07 10:05:44 +1000,,"Kameruka, NSW, AU",-36.69663667,149.6642617,,https://www.inaturalist.org/observations/78797668,firn,10,,FALSE,Angophora,78797668,0
Angophora leiocarpa,2021-05-15 20:11:05 +1000,,"Pettigrews Road, Cooloola, QLD, AU",-25.99418833,153.0769055,,https://www.inaturalist.org/observations/78886664,gregtasney,19,,FALSE,Angophora,78886664,0
Angophora subvelutina,2021-05-12 11:40:00 +1000,,"Ravensbourne QLD 4352, Australia",-27.36846944,152.1843417,,https://www.inaturalist.org/observations/78923610,martinbennett,NA,,FALSE,Angophora,78923610,0
Angophora hispida,2021-05-15 13:46:07 +1000,,Royal National Park,-34.13951489,151.1079466,,https://www.inaturalist.org/observations/78961045,gemrom,16829,,FALSE,Angophora,78961045,0
Angophora bakeri,2021-05-15 11:37:00 +1000,,"Llandilo NSW 2747, Australia",-33.6938959,150.7582964,,https://www.inaturalist.org/observations/78971452,tpyne,NA,,FALSE,Angophora,78971452,0
Angophora costata,2021-05-17 11:41:55 +1000,,"South Hazelbrook, Blue Mountains, NSW",-33.72929806,150.4492345,,https://www.inaturalist.org/observations/79096953,meanderers,8,,FALSE,Angophora,79096953,0
Angophora leiocarpa,2021-05-16 13:51:00 +1000,,"Cooloola Dr, Rainbow Beach QLD 4581, Australia",-25.9148834,153.0990315,,https://www.inaturalist.org/observations/79242253,sussanh,201,,FALSE,Angophora,79242253,0
Angophora costata,2021-05-20 10:26:26 +1000,,"Loftus Street, Lawson, NSW, AU",-33.723045,150.4217533,,https://www.inaturalist.org/observations/79486433,parrot3,4,,FALSE,Angophora,79486433,0
Angophora costata,2021-05-19 10:25:00 +1000,,"North Turramurra NSW 2074, Australia",-33.6780593,151.1486009,,https://www.inaturalist.org/observations/79489692,flipperg,26,,FALSE,Angophora,79489692,0
Angophora hispida,2021-05-19 09:58:00 +1000,after burning,"North Turramurra NSW 2074, Australia",-33.68250448,151.1442129,,https://www.inaturalist.org/observations/79489988,flipperg,131,,FALSE,Angophora,79489988,0
Angophora hispida,2021-05-21 10:40:00 +1000,,"Sydney NSW, Australia",-33.70550559,151.1759626,,https://www.inaturalist.org/observations/79602341,flipperg,101,,FALSE,Angophora,79602341,0
Angophora subvelutina,2021-05-22 14:54:00 +1000,,"Goomburra QLD 4362, Australia",-27.97524444,152.3430333,,https://www.inaturalist.org/observations/79939119,martinbennett,NA,,FALSE,Angophora,79939119,0
Angophora woodsiana,2021-05-24 20:41:36 +1000,,"Seven Hills Bushland Reserve, Seven Hills, QLD, AU",-27.47822,153.0855862,,https://www.inaturalist.org/observations/80091967,gregtasney,28,,FALSE,Angophora,80091967,2
Angophora woodsiana,2021-05-24 20:33:45 +1000,,"Banbury Street, Carina, QLD, AU",-27.47778667,153.0884555,,https://www.inaturalist.org/observations/80092071,gregtasney,65,,FALSE,Angophora,80092071,2
Angophora hispida,2021-05-27 10:33:06 +1000,,"Manly Dam, Allambie Heights, NSW, AU",-33.774455,151.24588,,https://www.inaturalist.org/observations/80445096,vicky_viking,16,,FALSE,Angophora,80445096,0
Angophora leiocarpa,2021-05-26 20:02:00 +1000,,"Queensland, Australia",-27.51027222,153.1214917,,https://www.inaturalist.org/observations/80463556,gregtasney,2609,,FALSE,Angophora,80463556,2
Angophora costata,2021-05-31 10:24:18 +1000,,"Explorers Road, Lapstone, NSW, AU",-33.77383028,150.6424131,,https://www.inaturalist.org/observations/80970927,lulu123,49,,FALSE,Angophora,80970927,2
Angophora costata,2021-05-31 13:49:27 +1000,,"Springwood NSW 2777, Australia",-33.676705,150.585105,,https://www.inaturalist.org/observations/81381542,seanna5,NA,,FALSE,Angophora,81381542,0
Angophora woodsiana,2021-06-02 20:02:00 +1000,,"Daisy Hill-Priestdale, Queensland, Australia",-27.61454444,153.1533972,,https://www.inaturalist.org/observations/81403178,gregtasney,10,,FALSE,Angophora,81403178,2
Angophora leiocarpa,2021-06-03 20:13:00 +1000,Bark photo is a bit misleading. Completely smooth and pale orange/cream coloured.,"Buccan QLD 4207, Australia",-27.74807222,153.147475,,https://www.inaturalist.org/observations/81529139,gregtasney,5059,,FALSE,Angophora,81529139,2
Angophora leiocarpa,2021-06-04 19:21:44 +1000,,"Parkinson-Drewvale, Parkinson, QLD, AU",-27.65322833,153.0235583,,https://www.inaturalist.org/observations/81549046,gregtasney,17,,FALSE,Angophora,81549046,2
Angophora costata,2021-06-06 13:22:43 +1000,,"Camden Head, NSW, AU",-31.64188333,152.838225,,https://www.inaturalist.org/observations/81978765,amycb,6,,FALSE,Angophora,81978765,0
Angophora costata,2021-06-08 14:54:00 +1000,,"Sydney NSW, Australia",-33.97095,151.04156,,https://www.inaturalist.org/observations/82124243,bwjone432155,10,,FALSE,Angophora,82124243,0
Angophora costata,2021-06-08 14:39:00 +1000,,"Sydney NSW, Australia",-33.97101,151.04158,,https://www.inaturalist.org/observations/82125615,bwjone432155,6,,FALSE,Angophora,82125615,0
Angophora leiocarpa,2021-06-08 20:10:19 +1000,,"Jimboomba-Logan Village, Logan Village, QLD, AU",-27.78127167,153.1270305,,https://www.inaturalist.org/observations/82146640,gregtasney,11,,FALSE,Angophora,82146640,2
Angophora hispida,2021-05-18 16:08:08 +1000,I think,"Killarney Heights NSW 2087, Australia",-33.76577285,151.2280428,,https://www.inaturalist.org/observations/82399257,twan3253,90,,FALSE,Angophora,82399257,2
Angophora woodsiana,2021-06-09 20:15:00 +1000,,"Burbank, Queensland, Australia",-27.54708056,153.1703028,,https://www.inaturalist.org/observations/82404692,gregtasney,2221,,FALSE,Angophora,82404692,2
Angophora hispida,2021-06-11 10:07:00 +1000,,"North Turramurra NSW 2074, Australia",-33.68241054,151.1570336,,https://www.inaturalist.org/observations/82511847,flipperg,111,,FALSE,Angophora,82511847,2
Angophora leiocarpa,2021-06-12 14:11:00 +1000,"DBH (Diameter at Breast Height) calculated by measuring the circumference at 1.4m and dividing by 3.14.
DBH  = 0.95m","Talegalla Weir QLD 4650, Australia",-25.7898467,152.6962011,,https://www.inaturalist.org/observations/82643112,scottwgavins,15,,FALSE,Angophora,82643112,0
Angophora leiocarpa,2021-06-12 15:07:00 +1000,"DBH (Diameter at Breast Height) calculated by measuring the circumference at 1.4m and dividing by 3.14.
DBH = 0.81m","Talegalla Weir QLD 4650, Australia",-25.79015667,152.6938417,,https://www.inaturalist.org/observations/82643125,scottwgavins,10,,FALSE,Angophora,82643125,0
Angophora woodsiana,2021-06-13 09:14:00 +1000,,"Gatton, Queensland, Australia",-27.50758611,152.1173694,,https://www.inaturalist.org/observations/82813227,gregtasney,5,,FALSE,Angophora,82813227,0
Angophora hispida,2021-06-14 14:53:55 +1000,,"Mount Kuring-Gai NSW 2080, Australia",-33.65198889,151.1250583,,https://www.inaturalist.org/observations/82967862,iambrodieann,NA,,FALSE,Angophora,82967862,2
Angophora leiocarpa,2021-06-14 19:29:00 +1000,,"Beaudesert  - Pt A, Queensland, Australia",-27.74428611,152.9409778,,https://www.inaturalist.org/observations/83083536,gregtasney,79,,FALSE,Angophora,83083536,2
Angophora costata,2021-05-30 08:18:29 +1000,,"Ku-Ring-Gai Chase National Park, North Turramurra, NSW, AU",-33.68382,151.1671917,,https://www.inaturalist.org/observations/83879129,stellap,16,,FALSE,Angophora,83879129,0
Angophora costata,2021-06-21 13:23:21 +1000,,"Cowan NSW 2081, Australia",-33.5851606,151.1677742,,https://www.inaturalist.org/observations/83901989,spyne,NA,,FALSE,Angophora,83901989,0
Angophora costata,2021-06-23 15:32:02 +1000,,"Strickland Forest, Somersby, NSW, AU",-33.37145095,151.3186927,,https://www.inaturalist.org/observations/84147520,allanasheard,4,,FALSE,Angophora,84147520,0
Angophora costata,2021-06-23 13:42:15 +1000,,"West Pymble NSW 2073, Australia",-33.7664468,151.1294588,,https://www.inaturalist.org/observations/84148789,spyne,NA,,FALSE,Angophora,84148789,0
Angophora leiocarpa,2021-06-23 19:49:28 +1000,,"Cemetery, Stapylton, QLD, AU",-27.71594167,153.2440333,,https://www.inaturalist.org/observations/84166731,gregtasney,200,,FALSE,Angophora,84166731,0
Angophora leiocarpa,2021-06-22 11:52:00 +1000,,"Queensland, Australia",-27.31525556,153.0516972,,https://www.inaturalist.org/observations/84235206,gregtasney,33,,FALSE,Angophora,84235206,0
Angophora floribunda,2021-06-24 15:35:18 +1000,,"Col Gooley Field, Umina Beach, NSW, AU",-33.52747426,151.3102342,,https://www.inaturalist.org/observations/84273471,mossyearth,5,,FALSE,Angophora,84273471,2
Angophora costata,2021-06-24 11:16:13 +1000,,"Mater Maria College, School Grounds, Warriewood NSW 2102, Australia",-33.68290593,151.2823207,,https://www.inaturalist.org/observations/84353804,runforestrun,8,,FALSE,Angophora,84353804,0
Angophora hispida,2021-06-25 10:00:24 +1000,,"Salvation Loop, Ku-Ring-Gai Chase, NSW, AU",-33.62559167,151.2531883,,https://www.inaturalist.org/observations/84395986,buffs,4,,FALSE,Angophora,84395986,0
Angophora costata,2021-06-26 10:05:24 +1000,,"La Perouse NSW 2036, Australia",-33.9849141,151.2320475,,https://www.inaturalist.org/observations/84517011,ronavery,NA,,FALSE,Angophora,84517011,0
Angophora woodsiana,2021-06-30 10:55:00 +1000,,"Seventeen Mile QLD 4344, Australia",-27.47823608,152.145675,,https://www.inaturalist.org/observations/85164646,martinbennett,NA,,FALSE,Angophora,85164646,0
